filename,mpe_own,mpe_lips
004243_rgb.png,1.8549465239048004,1.4907120068868
001440_rgb.png,1.668285459280014,1.4125703871250153
001792_rgb.png,1.325360745191574,1.2071067690849304
003482_rgb.png,1.5375248491764069,53.25470274686813
000873_rgb.png,2.2258411645889282,29.000288883845013
000045_rgb.png,1.4097982235252857,34.17786637941996
001208_rgb.png,1.5382902324199677,1.5500938495000203
001998_rgb.png,2.7015210688114166,38.31635995705923
003273_rgb.png,1.4083155393600464,1.3333333333333333
004049_rgb.png,4.299048900604248,63.498517990112305
003145_rgb.png,1.4075915906578302,53.26157863934835
001592_rgb.png,1.0099120736122131,2.351229578256607
003395_rgb.png,2.104626327753067,96.03666687011719
003730_rgb.png,1.2430742681026459,1.4715873897075653
000596_rgb.png,1.1892894059419632,0.9428090254465739
003892_rgb.png,1.3535578399896622,1.5606601536273956
004926_rgb.png,2.3569964170455933,4.603553384542465
000378_rgb.png,1.9860528707504272,1.4142135381698608
000200_rgb.png,1.4960310757160187,30.809118072191875
001207_rgb.png,1.2792061492800713,1.2761423587799072
001631_rgb.png,1.641951933503151,19.41509398818016
004816_rgb.png,1.9022682011127472,1.4120226701100667
002542_rgb.png,1.2038998305797577,1.7661237716674805
001924_rgb.png,0.9646658878773451,21.12440566221873
000765_rgb.png,2.141375944018364,47.011932015419006
002745_rgb.png,1.4879478141665459,65.68377837538719
004222_rgb.png,1.8299458175897598,1.6094756921132405
002324_rgb.png,1.5533137619495392,1.4120226701100667
000694_rgb.png,1.501190960407257,1.8834271828333538
001390_rgb.png,1.4535843133926392,0.7071067690849304
003876_rgb.png,0.7269000392407179,1.4125703871250153
004187_rgb.png,1.9615597277879715,49.04198964436849
001750_rgb.png,1.7642694413661957,56.426717122395836
003622_rgb.png,1.4080672562122345,1.6625703871250153
004910_rgb.png,1.016722023487091,43.62600783507029
003809_rgb.png,3.4282477498054504,64.66290092468262
002639_rgb.png,2.0911591053009033,61.58496820926666
003521_rgb.png,1.8852310180664062,26.491894801457722
001721_rgb.png,1.4254760444164276,1.6094756921132405
002350_rgb.png,1.952962875366211,1.0606601536273956
002489_rgb.png,1.218617096543312,1.1380711793899536
000003_rgb.png,1.1687186807394028,18.744030753771465
004488_rgb.png,2.666631430387497,66.71318054199219
003326_rgb.png,1.315512329339981,26.431439717610676
002465_rgb.png,2.274789348244667,26.09371240933736
001425_rgb.png,1.1734791146591306,63.29995473225912
003105_rgb.png,1.1675128489732742,0.7071067690849304
003444_rgb.png,1.821318194270134,34.24580510457357
001571_rgb.png,1.1840611696243286,1.7453560034434001
001042_rgb.png,1.3246758431196213,1.1625703871250153
004541_rgb.png,1.5774149894714355,31.28704758485158
002422_rgb.png,1.4015540033578873,0.75
003296_rgb.png,3.1492973268032074,34.352155297994614
002672_rgb.png,1.2169216610491276,1.6094756921132405
003345_rgb.png,1.5197759787552059,36.15036165714264
002533_rgb.png,1.6961897909641266,2.3106601536273956
004154_rgb.png,1.4983156472444534,41.11131590604782
002460_rgb.png,1.1470045745372772,1.2071067690849304
001020_rgb.png,1.7768700420856476,1.2071067690849304
002571_rgb.png,0.779427781701088,1.0
002704_rgb.png,1.314404919743538,52.088205456733704
000573_rgb.png,1.4017951637506485,0.80901700258255
003533_rgb.png,1.934427410364151,1.1180340051651
002983_rgb.png,1.7311794459819794,1.9621165196100872
001614_rgb.png,1.3767682686448097,1.4714045127232869
004410_rgb.png,1.470851719379425,21.339831789334614
004259_rgb.png,2.3839573562145233,96.28812917073567
000013_rgb.png,1.5114097744226456,1.5161237716674805
003572_rgb.png,1.2086675763130188,1.8251407742500305
000363_rgb.png,1.5243724286556244,47.90516662597656
002086_rgb.png,1.4600839018821716,38.477304577827454
001557_rgb.png,3.4097310602664948,18.460107415914536
003155_rgb.png,1.132181005552411,25.220125317573547
000947_rgb.png,2.2831132113933563,28.20027866959572
004189_rgb.png,1.7341903857886791,26.841397603352863
003574_rgb.png,1.4763256907463074,2.0808802048365274
004730_rgb.png,1.912587732076645,64.39456939697266
002831_rgb.png,1.8886809647083282,1.4125703871250153
003559_rgb.png,1.7680546194314957,1.5500938495000203
000888_rgb.png,3.9417255967855453,1.1380711793899536
000313_rgb.png,1.840552344918251,1.7207592328389485
002174_rgb.png,2.721221446990967,45.821468353271484
001462_rgb.png,1.560439944267273,1.4125703871250153
002139_rgb.png,0.9597856402397156,40.37918039162954
000944_rgb.png,1.570494532585144,34.622281551361084
000226_rgb.png,1.1908800899982452,1.1380711793899536
002712_rgb.png,2.2182549834251404,23.08466264605522
004954_rgb.png,1.5898464359343052,22.691621899604797
003274_rgb.png,1.3895651828497648,1.3333333333333333
004173_rgb.png,1.4956723600625992,0.9571067690849304
002876_rgb.png,1.5108278393745422,1.6180340051651
002286_rgb.png,2.4223725497722626,100.67825317382812
000568_rgb.png,2.267875775694847,68.46456527709961
002282_rgb.png,1.2763900309801102,1.5500938495000203
002689_rgb.png,1.5710236430168152,1.0
003264_rgb.png,1.4702052772045135,29.438051342964172
001582_rgb.png,1.710140436887741,1.3535533845424652
000193_rgb.png,1.1974582970142365,18.71598180135091
001826_rgb.png,1.1324889212846756,32.967942555745445
001864_rgb.png,4.881669580936432,32.597544848918915
002500_rgb.png,1.6110129207372665,81.52441787719727
002864_rgb.png,1.1146618723869324,35.221594989299774
003770_rgb.png,1.367419496178627,42.88381177186966
001634_rgb.png,1.419042706489563,1.4142135381698608
001822_rgb.png,1.13596573472023,20.002923329671223
003855_rgb.png,1.206797200255096,23.54545569419861
000317_rgb.png,2.593896821141243,22.45020039876302
003133_rgb.png,1.633800983428955,50.6063232421875
000885_rgb.png,1.717343807220459,1.1625703871250153
001304_rgb.png,0.8231149613857269,38.38484364748001
004872_rgb.png,1.402222365140915,18.529791514078777
002032_rgb.png,1.4835004359483719,1.2761423587799072
003372_rgb.png,1.1979504693299532,26.516114830970764
002721_rgb.png,1.238646550104022,1.6881650288899739
001469_rgb.png,1.7257286608219147,34.28297372659048
000203_rgb.png,1.4380478262901306,28.801678498586018
003377_rgb.png,3.837511658668518,67.51334329446156
001450_rgb.png,1.4629305601119995,1.5500938495000203
001331_rgb.png,0.4549454692751169,1.216760516166687
001939_rgb.png,1.7105151563882828,1.8834271828333538
001266_rgb.png,2.1097925305366516,20.504642208417255
004753_rgb.png,1.2516972413286567,0.7071067690849304
004586_rgb.png,1.321287214756012,24.169003287951153
002897_rgb.png,3.173788994550705,73.1613994538784
000842_rgb.png,1.7466670870780945,1.4714045127232869
002044_rgb.png,1.299281269311905,1.6180340051651
001720_rgb.png,1.603084236383438,1.4714045127232869
002931_rgb.png,1.4278163611888885,1.4125703871250153
000326_rgb.png,1.4395845383405685,1.0
002987_rgb.png,2.6982307136058807,33.49244896570841
002525_rgb.png,1.6830492615699768,73.3753833770752
000342_rgb.png,1.4464238751679659,1.6094756921132405
001044_rgb.png,1.345480889081955,3.7039919793605804
003520_rgb.png,1.8831241130828857,2.3548316955566406
001213_rgb.png,1.172018975019455,29.59708747267723
004526_rgb.png,2.355527698993683,3.6622776985168457
003024_rgb.png,1.3933028597384691,61.09183247884115
000295_rgb.png,0.8091706277336925,76.90558815002441
004469_rgb.png,1.937013417482376,77.32651099562645
001221_rgb.png,1.3242481350898743,22.470911661783855
000616_rgb.png,1.6187997907400131,63.72793769836426
004847_rgb.png,1.610358864068985,31.210135380427044
000079_rgb.png,2.6428094059228897,76.84461212158203
004594_rgb.png,1.6499890238046646,1.3106601536273956
003503_rgb.png,1.38921557366848,1.55901700258255
004519_rgb.png,1.175899475812912,43.87949244181315
003619_rgb.png,3.635306641459465,54.13525136311849
004854_rgb.png,1.945893183350563,1.4142135381698608
002145_rgb.png,1.2520056460052729,33.75667826334635
001071_rgb.png,1.679856687784195,1.2071067690849304
002732_rgb.png,1.0770707726478577,16.47494963804881
000029_rgb.png,1.810403972864151,22.639302641153336
000361_rgb.png,1.6143781244754791,31.537962834040325
002266_rgb.png,4.073705106973648,3.2201415300369263
